cust_num,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow
104142,3683.33,1027.79,1134.4,0.587,0.587019909502262,0.308,0.166,14608.0,14608.0,73392.0,2162.19,25946.28,0.7714932126696831,48708.0,1521.14
104143,4800.0,1858.46,539.62,0.5,0.4996,0.112,0.342,58208.4,58208.4,111991.6,2398.08,28776.96,0.366319444444444,79308.4,2401.92
104144,7908.33,2017.56,435.0,0.31,0.310123498419388,0.055,0.273,78897.0,78897.0,210103.0,2452.56,29430.72,0.152792413066385,93397.0,5455.773333333333
104145,1666.67,266.29,261.0,0.316,0.316374,0.157,0.554,34403.4,34403.4,27696.6,527.29,6327.48,0.435,43103.4,1139.38
104146,3341.67,629.01,461.43,0.326,0.326316209476309,0.138,0.55,38225.0,38225.0,31275.0,1090.44,13085.28,1.812967581047381,110925.0,2251.2266666666665
104147,11492.0,2811.16,447.74,0.284,0.283588107324147,0.039,0.379,124842.6,124842.6,204557.4,3258.9,39106.8,0.127628716461203,142442.6,8232.766666666666
104148,3816.67,768.43,2176.33,0.772,0.7715528384279471,0.5700000000000001,0.47,35015.0,35015.0,39485.0,2944.76,35337.119999999995,6.207423580786026,319315.0,871.9066666666668
104149,2083.0,517.26,261.0,0.374,0.3735648,0.125,0.508,,19761.2,19138.8,778.26,9339.12,0.348,28461.2,1305.07
104150,6350.0,2384.4,2125.39,0.71,0.710203149606299,0.335,0.411,24783.3,24783.3,35516.7,4509.79,54117.48,2.913385826771653,246783.3,1840.21
104151,4125.0,1200.52,302.99,0.364,0.364487272727272,0.073,0.5700000000000001,50388.0,50388.0,38012.0,1503.51,18042.12,0.185858585858585,59588.0,2621.49
104152,5700.0,852.63,315.28,0.205,0.20489649122807,0.055,0.516,53715.6,53715.6,50384.4,1167.91,14014.919999999998,0.17251461988304,65515.6,4532.09
104153,4133.0,1257.78,1717.74,0.72,0.7198838709677421,0.416,0.541,68057.8,68057.8,57742.2,2975.52,35706.24,5.502016129032258,340957.8,1157.81
104154,5092.0,1484.91,423.0,0.375,0.374712274959083,0.083,0.242,37122.8,37122.8,116277.2,1907.91,22894.92,0.23076923076923,51222.8,3183.76
104155,2025.0,309.23,2485.85,1.38,1.380286419753086,1.228,0.593,32555.7,32555.7,22344.3,2795.08,33540.96,12.736625514403292,342055.7,-770.08
104156,3358.33,1304.82,246.0,0.462,0.461782630272952,0.073,0.581,68732.3,68732.3,49567.7,1550.82,18609.84,0.203473945409429,76932.3,1807.51
104157,2583.33,792.49,689.46,0.5740000000000001,0.573658064516129,0.267,0.292,11183.6,11183.6,27116.4,1481.95,17783.4,0.470967741935483,25783.6,1101.38
104158,2125.0,705.35,1890.33,1.221,1.221496470588235,0.89,0.383,10724.0,10724.0,17276.0,2595.68,31148.16,10.96470588235294,290324.0,-470.68
104159,3816.67,1437.01,2079.62,0.921,0.921387772925764,0.545,0.505,65397.5,65397.5,64102.5,3516.63,42199.56,9.816593886462885,514997.5,300.04
104160,5825.0,2003.67,2627.48,0.795,0.795047210300429,0.451,0.864,174528.0,174528.0,27472.0,4631.15,55573.8,4.409155937052933,482728.0,1193.85
104161,1667.0,584.03,282.0,0.52,0.519617999999999,0.169,0.381,8915.4,8915.4,14484.6,866.03,10392.36,0.47,18315.4,800.64
104162,1667.0,453.79,1709.92,1.298,1.298225999999999,1.026,0.446,25957.2,25957.2,32242.8,2163.71,25964.52,13.915,304257.2,-497.04
104163,8708.33,944.72,291.0,0.142,0.141900861244019,0.033,0.406,113883.0,113883.0,166617.0,1235.72,14828.64,0.092822966507177,123583.0,7472.613333333334
104164,5000.0,749.96,1455.71,0.441,0.4411339999999999,0.291,0.307,48782.3,48782.3,110117.7,2205.67,26468.04,3.748333333333333,273682.3,2794.33
104165,2266.67,187.36,1941.46,0.939,0.9391852941176472,0.857,0.276,4471.2,4471.2,11728.8,2128.82,25545.840000000004,8.106617647058824,224971.2,137.85
104166,5750.0,1877.45,555.0,0.423,0.423034782608695,0.097,0.067,15490.4,15490.4,215709.6,2432.45,29189.4,0.268115942028985,33990.4,3317.55
104167,8833.33,2206.2,349.41,0.289,0.289314339622641,0.04,0.096,18316.8,18316.8,172483.2,2555.6099999999997,30667.32,0.131132075471698,32216.8,6277.72
104168,6908.33,1302.02,1311.21,0.378,0.378272135102533,0.19,0.623,43796.9,43796.9,26503.1,2613.23,31358.76,3.136308805790108,303796.9,4295.1
104169,1666.67,459.39,713.24,0.704,0.7035779999999999,0.428,0.096,4320.0,4320.0,40680.0,1172.63,14071.56,1.505,34420.0,494.04
104170,2958.0,440.86,446.41,0.3,0.299922253521126,0.151,0.299,15219.1,15219.1,35680.9,887.27,10647.24,0.264788732394366,24619.1,2071.06
104171,1666.67,525.69,372.0,0.539,0.5386139999999999,0.223,0.506,24794.0,24794.0,24206.0,897.69,10772.28,0.62,37194.0,768.98
104172,5983.33,486.18,1762.21,0.376,0.375775487465181,0.295,0.283,68570.9,68570.9,173729.1,2248.39,26980.68,4.459610027855153,388770.9,3734.943333333333
104173,4266.67,453.1,183.0,0.149,0.1490859375,0.043,0.478,30066.2,30066.2,32833.8,636.1,7633.200000000001,0.119140625,36166.2,3630.566666666667
104174,2275.0,400.05,246.46,0.284,0.284180219780219,0.108,0.387,26548.2,26548.2,42051.8,646.51,7758.12,0.19047619047619,31748.2,1628.49
104175,3775.0,921.91,1534.14,0.651,0.650609271523178,0.406,0.448,26432.0,26432.0,32568.0,2456.05,29472.6,6.966887417218543,342032.0,1318.95
104176,3325.0,286.53,52.95,0.102,0.1020992481203,0.016,0.229,15663.6,15663.6,52736.4,339.48,4073.7599999999993,0.040100250626566,17263.6,2985.52
104177,1667.0,616.9,505.34,0.673,0.673343999999999,0.303,0.512,27648.0,27648.0,26352.0,1122.24,13466.88,0.98,47248.0,544.43
104178,4258.33,1153.41,285.35,0.338,0.337869275929549,0.067,0.6960000000000001,56793.6,56793.6,24806.4,1438.76,17265.120000000003,0.062622309197651,59993.6,2819.57
104179,2766.67,705.73,1091.98,0.65,0.64977469879518,0.395,0.425,20230.0,20230.0,27370.0,1797.71,21572.52,0.996987951807228,53330.0,968.96
104180,4216.67,333.6,258.0,0.14,0.140300395256916,0.061,0.439,27437.5,27437.5,35062.5,591.6,7099.200000000001,0.1699604743083,36037.5,3625.07
104181,4842.0,1190.25,342.0,0.316,0.316471600688468,0.071,0.621,65950.2,65950.2,40249.8,1532.25,18387.0,0.196213425129087,77350.2,3309.416666666667
104182,1700.0,345.35,617.24,0.5660000000000001,0.5662294117647051,0.363,0.505,6716.5,6716.5,6583.5,962.59,11551.08,4.127450980392157,90916.5,737.41
104183,1858.33,197.28,294.15,0.264,0.2644466367713,0.158,0.682,44261.8,44261.8,20638.2,491.43,5897.16,0.520179372197309,55861.8,1366.9033333333332
104184,4050.0,953.11,3260.66,1.04,1.040437037037036,0.805,0.304,44384.0,44384.0,101616.0,4213.77,50565.23999999999,12.109053497942387,632884.0,-163.77
104185,6975.0,2559.09,2756.78,0.762,0.762131899641577,0.395,0.422,53973.8,53973.8,73926.2,5315.87,63790.44000000001,5.057347670250896,477273.8,1659.13
104186,2950.0,1152.82,249.0,0.475,0.475193220338983,0.084,0.507,49280.4,49280.4,47919.6,1401.82,16821.84,0.234463276836158,57580.4,1548.18
104187,2075.0,611.91,647.54,0.607,0.6069638554216861,0.312,0.445,20069.5,20069.5,25030.5,1259.45,15113.399999999998,0.7871485943775101,39669.5,815.5500000000002
104188,2375.0,300.15,309.0,0.256,0.256484210526315,0.13,0.102,4161.6,4161.6,36638.4,609.15,7309.799999999999,0.361403508771929,14461.6,1765.85
104189,1666.67,509.33,203.07,0.427,0.42744,0.122,0.48,25920.0,25920.0,28080.0,712.4,8548.8,0.375,33420.0,954.27
104190,6591.67,1570.09,3291.46,0.738,0.7375297092288241,0.499,0.216,54367.2,54367.2,197332.8,4861.55,58338.600000000006,6.389380530973451,559767.2,1730.12
104191,1666.67,401.86,531.28,0.56,0.559883999999999,0.319,0.2,9240.0,9240.0,36960.0,933.14,11197.68,0.8,25240.0,733.5266666666668
104192,1666.67,178.11,491.36,0.402,0.401682,0.295,0.5670000000000001,8334.9,8334.9,6365.1,669.47,8033.64,1.05,29334.9,997.2
104193,1825.0,560.66,183.68,0.408,0.407857534246575,0.101,0.68,26044.0,26044.0,12256.0,744.34,8932.079999999998,0.319634703196347,33044.0,1080.66
104194,3216.67,1272.98,259.34,0.476,0.476368911917098,0.081,0.463,25094.6,25094.6,29105.4,1532.32,18387.84,0.305699481865284,36894.6,1684.35
104195,2450.0,468.39,2189.19,1.085,1.084726530612244,0.894,0.294,24872.4,24872.4,59727.6,2657.58,31890.96,15.064625850340136,467772.4,-207.58
104196,4575.0,1281.33,1420.12,0.59,0.5904808743169391,0.31,0.721,87601.5,87601.5,33898.5,2701.45,32417.4,3.714025500910747,291501.5,1873.55
104197,3950.0,1242.82,231.0,0.373,0.373118987341772,0.058,0.382,29987.0,29987.0,48513.0,1473.82,17685.84,0.162447257383966,37687.0,2476.18
104198,1666.67,253.78,1481.22,1.041,1.041,0.889,0.581,29747.2,29747.2,21452.8,1735.0,20820.0,1.53,60347.2,-68.33333333333326
104199,3766.67,738.72,294.0,0.274,0.274173451327433,0.078,0.496,47020.8,47020.8,47779.2,1032.72,12392.64,0.216814159292035,56820.8,2733.95
104200,9725.0,2493.51,692.58,0.328,0.327618508997429,0.071,0.519,121082.7,121082.7,112217.3,3186.09,38233.08,0.179091688089117,141982.7,6538.91
104201,6458.33,1501.85,423.0,0.298,0.29804129032258,0.065,0.155,8556.0,8556.0,46644.0,1924.85,23098.2,0.181935483870967,22656.0,4533.483333333334
104202,3567.0,209.3,927.87,0.319,0.318832710280373,0.26,0.6960000000000001,65563.2,65563.2,28636.8,1137.17,13646.04,0.464953271028037,85463.2,2429.4966666666664
104203,2208.0,453.4,895.9,0.611,0.6110037735849051,0.406,0.201,11014.8,11014.8,43785.2,1349.3,16191.6,1.00754716981132,37714.8,859.03
104204,2433.33,753.03,402.0,0.475,0.474669863013698,0.165,0.368,26643.2,26643.2,45756.8,1155.03,13860.36,0.458904109589041,40043.2,1278.3
104205,3433.33,929.13,223.85,0.336,0.335819417475728,0.065,0.59,46374.0,46374.0,32226.0,1152.98,13835.76,0.16504854368932,53174.0,2280.3533333333335
104206,3700.0,342.49,123.0,0.126,0.125808108108108,0.033,0.177,11451.9,11451.9,53248.1,465.49,5585.88,0.092342342342342,15551.9,3234.51
104207,4158.0,651.71,299.75,0.229,0.228808016032064,0.072,0.339,17289.0,17289.0,33711.0,951.46,11417.52,1.364729458917835,85389.0,3206.873333333333
104208,1791.67,451.35,309.0,0.424,0.424381395348837,0.172,0.232,6681.6,6681.6,22118.4,760.35,9124.2,0.47906976744186,16981.6,1031.32
104209,2633.33,1002.28,530.79,0.582,0.582178481012658,0.202,0.534,14097.6,14097.6,12302.4,1533.07,18396.84,0.626582278481012,33897.6,1100.26
104210,5091.67,745.85,543.71,0.253,0.253268739770867,0.107,0.434,39711.0,39711.0,51789.0,1289.56,15474.72,0.270049099836333,56211.0,3802.11
104211,1800.0,705.46,333.0,0.577,0.576922222222222,0.185,0.641,8974.0,8974.0,5026.0,1038.46,12461.52,0.5138888888888881,20074.0,761.54
104212,2241.67,345.56,1618.67,0.876,0.8762364312267651,0.722,0.329,15923.6,15923.6,32476.4,1964.23,23570.76,7.185873605947956,209223.6,277.44
104213,3317.0,1022.19,1205.54,0.672,0.671677386934673,0.363,0.477,57049.2,57049.2,62550.8,2227.73,26732.76,0.904522613065326,93049.2,1088.9366666666665
104214,4633.33,1059.35,417.0,0.319,0.318636690647482,0.09,0.607,90260.9,90260.9,58439.1,1476.35,17716.199999999997,0.25,104160.9,3156.98
104215,5717.0,664.32,2433.09,0.542,0.541820991253644,0.426,0.455,34079.5,34079.5,40820.5,3097.4100000000003,37168.920000000006,6.495626822157434,479679.5,2619.2566666666667
104216,2667.0,929.62,311.55,0.465,0.46543875,0.117,0.258,10500.6,10500.6,30199.4,1241.17,14894.04,0.36875,22300.6,1425.4966666666664
104217,2833.33,167.91,48.0,0.076,0.076203529411764,0.017,0.436,29866.0,29866.0,38634.0,215.91,2590.92,0.047058823529411,31466.0,2617.4233333333336
104218,2967.0,982.31,825.58,0.609,0.609401123595505,0.278,0.358,14606.4,14606.4,26193.6,1807.89,21694.68,0.502808988764044,32506.4,1158.78
104219,4991.67,546.71,368.86,0.183,0.183419699499165,0.074,0.272,38352.0,38352.0,102648.0,915.57,10986.84,0.247078464106844,53152.0,4076.096666666667
104220,7483.0,2566.12,793.87,0.449,0.448996436525612,0.106,0.133,37412.9,37412.9,243887.1,3359.99,40319.88,0.271714922048997,61812.9,4123.34
104221,6292.0,431.34,226.68,0.105,0.1045859602649,0.036,0.409,34315.1,34315.1,49584.9,658.02,7896.24,0.140397350993377,44915.1,5633.65
104222,1666.67,278.12,388.08,0.4,0.39972,0.233,0.314,4458.8,4458.8,9741.2,666.2,7994.400000000001,0.415,12758.8,1000.47
104223,4133.33,1397.28,1679.89,0.744,0.7444766129032251,0.406,0.305,27450.0,27450.0,62550.0,3077.17,36926.04,5.471774193548387,298850.0,1056.16
104224,1833.0,290.19,280.17,0.311,0.311105454545454,0.153,0.621,31795.2,31795.2,19404.8,570.36,6844.32,0.381818181818181,40195.2,1262.9733333333334
104225,3367.0,470.71,649.72,0.333,0.332800990099009,0.193,0.41,21156.0,21156.0,30444.0,1120.43,13445.16,0.626237623762376,46456.0,2246.24
104226,3575.0,460.0,1945.98,0.673,0.6730013986013981,0.544,0.799,44903.8,44903.8,11296.2,2405.98,28871.76,8.645687645687646,415803.8,1169.02
104227,2800.0,920.82,281.56,0.429,0.429421428571428,0.101,0.395,9875.0,9875.0,15125.0,1202.38,14428.56,0.31845238095238,20575.0,1597.62
104228,4758.33,707.36,1063.63,0.372,0.37218704028021,0.224,0.722,72633.2,72633.2,27966.800000000003,1770.99,21251.880000000005,3.369527145359019,265033.2,2987.343333333333
104229,2258.33,865.99,399.0,0.56,0.560143173431734,0.177,0.308,7238.0,7238.0,16262.0,1264.99,15179.88,0.490774907749077,20538.0,993.34
104230,5658.0,1371.37,510.69,0.333,0.33261737849779,0.09,0.433,37974.1,37974.1,49725.9,1882.06,22584.72,0.22680412371134,53374.1,3776.27
104231,2425.0,264.7,2650.99,1.202,1.202346391752577,1.093,0.488,21520.8,21520.8,22579.2,2915.6899999999996,34988.28,12.618556701030927,388720.8,-490.69
104232,5700.0,2169.35,126.0,0.403,0.40269298245614,0.022,0.606,59872.8,59872.8,38927.2,2295.35,27544.2,0.061403508771929,64072.8,3404.65
104233,2466.67,581.39,27.0,0.247,0.246644594594594,0.011,0.78,28002.0,28002.0,7898.0,608.39,7300.68,0.030405405405405,28902.0,1858.28
104234,7116.67,628.88,2379.16,0.423,0.422675409836065,0.334,0.21,35847.0,35847.0,134853.0,3008.04,36096.48,3.697892271662763,351647.0,4108.63
104235,4808.33,1547.18,2114.04,0.761,0.7614322357019061,0.44,0.413,68558.0,68558.0,97442.0,3661.2200000000003,43934.64,6.05892547660312,418158.0,1147.1133333333328
104236,7891.67,1001.78,900.43,0.241,0.241040337909186,0.114,0.76,157776.0,157776.0,49824.0,1902.21,22826.52,0.350580781414994,190976.0,5989.46
104237,6025.0,2009.93,87.0,0.348,0.348038174273858,0.014,0.635,95758.0,95758.0,55042.0,2096.9300000000003,25163.160000000003,0.040110650069156,98658.0,3928.0699999999997
104238,5250.0,1012.8,542.37,0.296,0.296222857142857,0.103,0.47,32524.0,32524.0,36676.0,1555.17,18662.04,0.334920634920634,53624.0,3694.83
104239,4933.0,872.62,3052.28,0.796,0.795587837837837,0.619,0.353,20579.9,20579.9,37720.1,3924.9,47098.8,6.712837837837838,417979.9,1008.43
104240,4483.33,978.24,111.28,0.243,0.243015613382899,0.025,0.757,92581.1,92581.1,29718.9,1089.52,13074.24,0.063197026022304,95981.1,3393.813333333333
104241,2208.33,330.11,156.0,0.22,0.220125283018867,0.071,0.53,24433.0,24433.0,21667.0,486.11,5833.32,0.196226415094339,29633.0,1722.2233333333334
104242,1667.0,156.06,683.1,0.503,0.5034959999999999,0.41,0.336,5947.2,5947.2,11752.8,839.1600000000001,10069.920000000002,1.28,31547.2,827.51
104243,4091.67,398.95,183.0,0.142,0.142228105906313,0.045,0.184,16615.2,16615.2,73684.8,581.95,6983.400000000001,0.124236252545824,22715.2,3509.72
104244,2733.33,342.04,1485.19,0.668,0.6684987804878041,0.543,0.361,24728.5,24728.5,43771.5,1827.23,21926.76,7.759146341463414,279228.5,906.1
104245,2000.0,746.86,345.67,0.546,0.546265,0.173,0.601,17128.5,17128.5,11371.5,1092.53,13110.36,0.65,32728.5,907.47
104246,4091.67,1592.19,1470.04,0.748,0.748406517311609,0.359,0.243,21942.9,21942.9,68357.1,3062.23,36746.76,4.816700610997963,258442.9,1029.44
104247,3100.0,650.58,438.0,0.351,0.351154838709677,0.141,0.709,26020.3,26020.3,10679.7,1088.58,13062.96,0.392473118279569,40620.3,2011.42
104248,3683.33,1122.77,1240.86,0.642,0.641709502262443,0.337,0.111,5994.0,5994.0,48006.0,2363.63,28363.56,5.400452488687783,244694.0,1319.7
104249,3483.33,599.74,556.51,0.332,0.331937799043062,0.16,0.23,21275.0,21275.0,71225.0,1156.25,13875.0,0.284688995215311,33175.0,2327.0833333333335
104250,1666.67,518.94,431.17,0.5700000000000001,0.5700660000000001,0.259,0.101,5484.3,5484.3,48815.7,950.11,11401.320000000002,0.65,18484.3,716.56
104251,14450.0,3758.68,1770.4,0.383,0.382635294117647,0.123,0.461,158399.6,158399.6,185200.4,5529.08,66348.95999999999,2.068050749711649,516999.6,8920.92
104252,2241.67,643.55,90.0,0.327,0.327234200743494,0.04,0.651,26756.1,26756.1,14343.9,733.55,8802.599999999999,0.111524163568773,29756.1,1508.12
104253,2408.0,586.04,2177.93,1.148,1.147669204152249,0.904,0.321,15247.5,15247.5,32252.5,2763.97,33167.64,10.809688581314878,327647.5,-355.64
104254,5725.0,529.21,439.21,0.169,0.169156331877729,0.077,0.671,68173.6,68173.6,33426.4,968.42,11621.04,0.24745269286754,85173.6,4756.58
104255,7725.0,2351.38,405.0,0.357,0.356812944983818,0.052,0.163,47041.8,47041.8,241558.2,2756.38,33076.56,0.145631067961165,60541.8,4968.62
104256,2958.33,718.53,496.19,0.411,0.410609577464788,0.168,0.316,8468.8,8468.8,18331.2,1214.72,14576.64,0.6450704225352111,31368.8,1743.61
104257,5466.67,795.68,1040.9,0.336,0.33595975609756,0.19,0.395,43568.5,43568.5,66731.5,1836.58,22038.96,0.586890243902439,82068.5,3630.09
104258,2858.33,799.64,489.0,0.451,0.450836151603498,0.171,0.645,32379.0,32379.0,17821.0,1288.6399999999999,15463.679999999998,0.475218658892128,48679.0,1569.69
104259,3158.33,1120.92,1434.11,0.809,0.808980474934036,0.454,0.5710000000000001,52589.1,52589.1,39510.9,2555.03,30660.36,4.319261213720317,216289.1,603.3033333333337
104260,5150.0,350.73,812.94,0.226,0.225955339805825,0.158,0.452,88908.4,88908.4,107791.6,1163.67,13964.04,2.229773462783171,226708.4,3986.33
104261,3175.0,598.17,1638.62,0.705,0.7045007874015741,0.516,0.56,68656.0,68656.0,53944.0,2236.79,26841.48,7.921259842519685,370456.0,938.21
104262,2700.0,379.92,616.11,0.369,0.3689,0.228,0.628,39312.8,39312.8,23287.2,996.03,11952.36,0.580246913580246,58112.8,1703.97
104263,3217.0,474.94,777.7,0.389,0.389421761658031,0.242,0.349,30363.0,30363.0,56637.0,1252.64,15031.68,3.4300518134715032,162763.0,1964.03
104264,1667.0,644.98,387.0,0.619,0.619188,0.232,0.35,11025.0,11025.0,20475.0,1031.98,12383.76,0.645,23925.0,634.6866666666667
104265,1666.67,324.3,1765.06,1.254,1.253616,1.059,0.584,20848.8,20848.8,14851.2,2089.36,25072.32,15.09,322648.8,-422.69
104266,1667.0,432.17,1180.08,0.967,0.967349999999999,0.708,0.339,11526.0,11526.0,22474.0,1612.25,19347.0,9.905,209626.0,54.42
104267,6508.0,1590.27,1849.18,0.528,0.528468629961587,0.284,0.421,47446.7,47446.7,65253.3,3439.45,41273.4,0.496798975672215,86246.7,3068.88
104268,9142.0,1374.27,725.1,0.23,0.229648495897903,0.079,0.287,36764.7,36764.7,91335.3,2099.37,25192.44,0.260711030082041,65364.7,7042.3
104269,2225.0,801.18,485.0,0.578,0.5780584269662921,0.218,0.634,12743.4,12743.4,7356.6,1286.18,15434.159999999998,0.535580524344569,27043.4,938.82
104270,3466.67,204.21,400.52,0.174,0.174441346153846,0.116,0.501,21893.7,21893.7,21806.3,604.73,7256.76,0.461538461538461,41093.7,2861.9366666666665
104271,1667.0,557.8,970.12,0.917,0.916752,0.582,0.452,15639.2,15639.2,18960.8,1527.92,18335.04,1.41,43839.2,138.75
104272,11408.0,623.79,162.0,0.069,0.068878597516435,0.014,0.545,74447.0,74447.0,62153.0,785.79,9429.48,0.039444850255661,79847.0,10622.54
104273,3625.0,1373.89,534.88,0.527,0.52655724137931,0.148,0.437,45229.5,45229.5,58270.5,1908.77,22905.24,0.262068965517241,56629.5,1716.23
104274,5692.0,1768.32,522.0,0.402,0.402398828696925,0.092,0.523,59988.1,59988.1,54711.9,2290.32,27483.84,0.254758418740849,77388.1,3401.3466666666673
104275,1666.67,395.34,603.0,0.599,0.5990039999999991,0.362,0.352,9996.8,9996.8,18403.2,998.3399999999999,11980.079999999998,1.005,30096.8,668.3266666666668
104276,4192.0,1209.48,620.75,0.437,0.436635387673956,0.148,0.635,25273.0,25273.0,14527.0,1830.23,21962.76,0.371769383697813,43973.0,2361.44
104277,4508.33,1408.21,187.58,0.354,0.353964510166358,0.042,0.868,84803.6,84803.6,12896.4,1595.79,19149.48,0.140480591497227,92403.6,2912.54
104278,5025.0,610.8,1949.87,0.51,0.509586069651741,0.388,0.348,20149.2,20149.2,37750.8,2560.67,30728.04,5.868988391376451,374049.2,2464.33
104279,2533.33,994.4,230.1,0.483,0.483355263157894,0.091,0.771,72705.3,72705.3,21594.699999999997,1224.5,14694.0,0.240131578947368,80005.3,1308.83
104280,3583.33,198.19,414.0,0.171,0.170843720930232,0.116,0.385,40194.0,40194.0,64206.0,612.19,7346.280000000001,0.320930232558139,53994.0,2971.14
104281,1675.0,572.06,1499.38,1.237,1.236680597014925,0.895,0.5760000000000001,20908.8,20908.8,15391.2,2071.44,24857.28,1.547263681592039,52008.8,-396.44
104282,3991.67,601.98,296.1,0.225,0.224988726513569,0.074,0.289,21154.8,21154.8,52045.2,898.08,10776.96,0.187891440501043,30154.8,3093.5866666666666
104283,4650.0,1105.44,291.0,0.3,0.300309677419354,0.063,0.367,20515.3,20515.3,35384.7,1396.44,16757.28,0.173835125448028,30215.3,3253.56
104284,7075.0,1434.43,1074.01,0.355,0.354549823321554,0.152,0.239,27747.9,27747.9,88352.1,2508.44,30101.28,1.478209658421672,153247.9,4566.5599999999995
104285,5875.0,2090.79,1596.55,0.628,0.6276323404255321,0.272,0.056,13042.4,13042.4,219857.6,3687.34,44248.08,4.096453900709219,301842.4,2187.66
104286,6850.0,727.86,613.98,0.196,0.19588905109489,0.09,0.788,154999.6,154999.6,41700.4,1341.84,16102.080000000002,1.012165450121654,238199.6,5508.16
104287,3966.67,1001.89,261.64,0.319,0.318536974789916,0.066,0.651,39190.2,39190.2,21009.800000000003,1263.53,15162.36,0.260504201680672,51590.2,2703.1366666666663
104288,3208.33,375.93,492.47,0.271,0.270670129870129,0.153,0.544,61200.0,61200.0,51300.0,868.4000000000001,10420.8,0.397402597402597,76500.0,2339.93
104289,1666.67,233.15,1299.35,0.92,0.9195,0.78,0.727,24136.4,24136.4,9063.599999999999,1532.5,18390.0,13.365,291436.4,134.17
104290,4175.0,754.32,318.16,0.257,0.256881437125748,0.076,0.32,23360.0,23360.0,49640.0,1072.48,12869.76,1.10379241516966,78660.0,3102.52
104291,3950.0,1217.37,869.51,0.528,0.528324050632911,0.22,0.385,30299.5,30299.5,48400.5,2086.88,25042.56,3.436708860759493,193199.5,1863.12
104292,3741.67,1158.95,535.3,0.453,0.452806236080178,0.143,0.558,26114.4,26114.4,20685.6,1694.25,20331.0,0.461024498886414,46814.4,2047.4166666666665
104293,2600.0,394.95,411.0,0.31,0.309980769230769,0.158,0.195,6084.0,6084.0,25116.0,805.95,9671.4,0.439102564102564,19784.0,1794.05
104294,5433.33,2034.19,306.0,0.431,0.43070981595092,0.056,0.428,75071.2,75071.2,100328.8,2340.19,28082.28,0.156441717791411,85271.2,3093.14
104295,4375.0,1437.71,449.49,0.431,0.43136,0.103,0.508,,79705.2,77194.8,1887.2,22646.4,0.26095238095238,93405.2,2487.8
104296,6616.67,509.34,327.0,0.126,0.126398992443324,0.049,0.432,94608.0,94608.0,124392.0,836.34,10036.079999999998,0.137279596977329,105508.0,5780.33
104297,3883.0,378.98,186.0,0.145,0.145488412017167,0.048,0.462,68838.0,68838.0,80162.0,564.98,6779.76,0.133047210300429,75038.0,3318.35
104298,2608.33,352.08,2895.11,1.245,1.244929073482428,1.11,0.371,12836.6,12836.6,21763.4,3247.19,38966.28,13.805111821086262,444936.6,-638.86
104299,2408.33,325.23,602.41,0.385,0.385179238754325,0.25,0.385,18903.5,18903.5,30196.5,927.64,11131.68,0.7958477508650511,41903.5,1480.69
104300,7566.67,906.33,126.26,0.136,0.136465638766519,0.017,0.252,43041.6,43041.6,127758.4,1032.59,12391.080000000002,0.055066079295154,48041.6,6534.076666666667
104301,3108.33,1159.71,2286.66,1.109,1.108751742627345,0.736,0.297,31274.1,31274.1,74025.9,3446.37,41356.44,9.0857908847185,370174.1,-338.04
104302,6050.0,1222.22,2318.85,0.585,0.58530082644628,0.383,0.644,133114.8,133114.8,73585.20000000001,3541.07,42492.84,4.640495867768595,470014.8,2508.93
104303,5408.33,1890.64,825.09,0.502,0.5021380585516171,0.153,0.379,73147.0,73147.0,119853.0,2715.73,32588.76,0.275808936825886,91047.0,2692.6
104304,4983.0,778.07,897.38,0.336,0.336210702341137,0.18,0.188,28218.8,28218.8,121881.2,1675.45,20105.4,0.322742474916387,47518.8,3307.88
104305,3300.0,1201.12,651.73,0.561,0.5614696969696971,0.197,0.324,11178.0,11178.0,23322.0,1852.85,22234.2,3.762626262626262,160178.0,1447.15
104306,5216.67,770.96,659.06,0.274,0.274125239616613,0.126,0.656,125033.6,125033.6,65566.4,1430.02,17160.239999999998,0.404153354632587,150333.6,3786.65
104307,3742.0,879.3,1532.37,0.645,0.6445443207126951,0.41,0.486,63228.6,63228.6,66871.4,2411.67,28940.04,6.42316258351893,351628.6,1329.9966666666664
104308,7858.0,686.36,51.0,0.094,0.093831601272534,0.006,0.545,59459.5,59459.5,49640.5,737.36,8848.32,0.018027571580063,61159.5,7120.97
104309,1666.67,106.01,2748.74,1.713,1.71285,1.649,0.246,3247.2,3247.2,9952.8,2854.75,34257.0,15.0,303247.2,-1188.08
104310,2683.0,609.45,414.76,0.382,0.381693167701863,0.155,0.317,16832.7,16832.7,36267.3,1024.21,12290.52,0.388198757763975,29332.7,1659.1233333333334
104311,3075.0,1081.06,165.0,0.405,0.405222764227642,0.054,0.346,18891.6,18891.6,35708.4,1246.06,14952.72,0.149051490514905,24391.6,1828.94
104312,3350.0,1237.35,891.53,0.635,0.6354865671641791,0.266,0.403,13702.0,13702.0,20298.0,2128.88,25546.56,0.6616915422885571,40302.0,1221.12
104313,2466.67,879.48,141.0,0.414,0.413708108108108,0.057,0.605,13189.0,13189.0,8611.0,1020.48,12245.76,0.158783783783783,17889.0,1446.19
